ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
119.47.87.73,idc-73-87-47-119.hkt.cc.,HK,,,,false,1.00,2018-04-05T15:45:54Z,2015-01-05T18:58:11Z
199.192.205.100,199.192.205.100.rdns.continuumdatacenters.com.,US,West Chicago,9.8.2rc1-RedHat-9.8.2-0.30.rc1.el6_6.1,,false,1.00,2018-04-05T15:45:54Z,2015-01-05T18:58:11Z
41.224.242.245,,TN,Sfax,dnsmasq-2.23,,false,1.00,2018-04-05T15:45:53Z,2015-01-05T18:58:29Z
153.19.157.111,,PL,Gdańsk,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.79,2018-04-05T15:45:53Z,2015-01-05T18:58:33Z
174.94.147.64,ogvlon23-2925433664.sdsl.bell.ca.,CA,,,,false,1.00,2018-04-05T15:45:54Z,2015-01-05T18:59:15Z
190.104.44.26,,AR,Buenos Aires,,,false,0.97,2018-04-05T15:45:56Z,2015-01-05T18:59:17Z
85.15.220.211,,LV,,,,false,0.93,2018-04-05T15:46:05Z,2015-01-05T18:59:17Z
203.242.230.11,kdns.kmtcas.co.kr.,KR,Seoul,,,false,1.00,2018-04-05T15:45:57Z,2015-01-05T18:59:19Z
211.216.3.3,,KR,Goyang-si,Microsoft DNS 6.1.7601 (1DB15CD4),,false,0.97,2018-04-05T15:46:03Z,2015-01-05T19:04:57Z
112.184.23.174,,KR,Jeju City,Unknown,,false,1.00,2018-04-05T15:45:56Z,2015-01-05T19:07:22Z
104.36.243.50,104-36-243-50.pogozone.net.,US,Bellingham,,,false,1.00,2018-04-05T15:45:55Z,2015-01-05T19:07:55Z
177.99.168.218,moradarealdohorto218.static.gvt.net.br.,BR,Feira de Santana,,,false,1.00,2018-04-05T15:45:56Z,2015-01-05T19:07:56Z
202.75.55.189,ws2.mysecurewebserver.com.,MY,,,,false,1.00,2018-04-05T15:45:57Z,2015-01-05T19:08:25Z
72.48.237.15,72-48-237-15.static.grandenetworks.net.,US,,,,false,1.00,2018-04-05T15:45:55Z,2015-01-05T19:08:28Z
14.50.221.253,,KR,Yuseong,,,false,1.00,2018-04-05T15:45:56Z,2015-01-05T19:10:06Z
190.29.118.126,Wimax190-29-118-126.une.net.co.,CO,Medellín,,,false,1.00,2018-04-05T15:45:56Z,2015-01-05T19:13:15Z
209.59.102.138,intranetreports.cwantigua.com.,AG,St John's,,,false,0.90,2018-04-05T15:45:56Z,2015-01-05T19:13:33Z
167.142.207.26,,US,Mason City,dnsmasq-2.47,,true,1.00,2018-04-05T15:45:56Z,2015-01-05T19:14:43Z
156.17.124.100,124.17.156.in-addr.arpa.,PL,Wrocław,Microsoft DNS 6.0.6002 (17724D35),,false,0.90,2018-04-05T15:45:55Z,2015-01-05T19:16:01Z
203.206.230.6,203-206-230-6.perm.iinet.net.au.,AU,Sydney,,,false,1.00,2018-04-05T15:45:57Z,2015-01-05T19:18:10Z
61.219.64.233,www.gdnd.com.,TW,Taipei,,,false,1.00,2018-04-05T15:46:02Z,2015-01-05T19:19:26Z
153.39.7.42,intcache03.uu.net.,US,,Verizon,,false,1.00,2018-04-05T15:45:56Z,2015-01-05T19:20:03Z
212.77.167.138,mail3.maschek-automobile.de.,DE,,dnsmasq-2.45,,true,1.00,2018-04-05T15:45:56Z,2015-01-05T19:20:24Z
131.72.152.226,,BR,Alto Alegre dos Parecis,,,false,1.00,2018-04-05T15:46:01Z,2015-01-05T19:20:33Z
81.94.195.154,154-195-94-81.rackcentre.redstation.net.uk.,GB,,dnsmasq-2.70,,false,0.97,2018-04-05T15:45:56Z,2015-01-05T19:24:47Z
203.125.198.241,,SG,,,,true,1.00,2018-04-05T15:45:58Z,2015-01-05T19:28:44Z
112.170.2.229,,KR,Seongnam-si,dnsmasq-2.40,,false,0.97,2018-04-05T15:45:58Z,2015-01-05T19:30:02Z
189.113.88.130,130.88.113.189.smo.com.br.,BR,São Miguel do Oeste,,,false,1.00,2018-04-05T15:45:59Z,2015-01-05T19:30:42Z
61.120.67.106,,JP,,,,false,0.97,2018-04-05T15:46:00Z,2015-01-05T19:30:45Z
82.80.123.9,,IL,,dnsmasq-2.15,,true,1.00,2018-04-05T15:45:56Z,2015-01-05T19:33:54Z
209.59.102.142,marketing.cwantigua.com.,AG,St John's,,,false,0.90,2018-04-05T15:46:00Z,2015-01-05T19:33:55Z
41.160.104.42,,ZA,Johannesburg,,,false,0.97,2018-04-05T15:46:07Z,2015-01-05T19:34:31Z
213.3.18.68,68.18.3.213.static.wline.lns.sme.cust.swisscom.ch.,CH,Lugano,dnsmasq-2.48,,false,0.90,2018-04-05T15:45:56Z,2015-01-05T19:34:33Z
213.135.146.63,ip-146-63.stub.tmb.ru.,RU,Kotovsk,,,false,0.97,2018-04-05T15:45:57Z,2015-01-05T19:34:45Z
114.160.59.146,vns.propel.ne.jp.,JP,Kumamoto,9.6.1-P1,,false,1.00,2018-04-05T15:45:58Z,2015-01-05T19:34:46Z
178.150.247.225,225.247.150.178.triolan.net.,UA,Kiev,,,false,1.00,2018-04-05T15:45:57Z,2015-01-05T19:35:05Z
50.202.27.125,50-202-27-125-static.hfc.comcastbusiness.net.,US,Macomb,Version: recursive-main/18640994,,false,1.00,2018-04-05T15:45:57Z,2015-01-05T19:36:11Z
210.70.57.1,,TW,,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T15:46:00Z,2015-01-05T19:36:21Z
119.246.137.57,119246137057.ctinets.com.,HK,Central,,,true,1.00,2018-04-05T15:45:58Z,2015-01-05T19:36:34Z
107.6.12.60,,US,Santa Ana,dnsmasq-2.48,,false,0.79,2018-04-05T15:45:57Z,2015-01-05T19:36:46Z
217.92.245.233,pd95cf5e9.dip0.t-ipconnect.de.,DE,Essen,,,false,1.00,2018-04-05T15:45:57Z,2015-01-05T19:38:34Z
114.141.255.2,,KR,,unknown,,false,0.97,2018-04-05T15:46:00Z,2015-01-05T19:41:32Z
12.152.124.78,,US,,,,false,1.00,2018-04-05T15:45:58Z,2015-01-05T19:45:05Z
83.3.120.139,goq139.internetdsl.tpnet.pl.,PL,Kielce,,,false,1.00,2018-04-05T15:45:58Z,2015-01-05T19:45:14Z
216.228.104.3,dns1.ncol.net.,US,Henderson,,,false,1.00,2018-04-05T15:45:58Z,2015-01-05T19:46:33Z
123.142.124.146,mail.hsnetw.com.,KR,Seoul,Microsoft DNS 6.1.7601 (1DB1446A),,false,1.00,2018-04-05T15:46:04Z,2015-01-05T19:47:23Z
204.93.160.160,c176.vz07.my-virtual-panel.com.,US,Chicago,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2018-04-05T15:45:58Z,2015-01-05T19:48:43Z
175.198.81.209,,KR,Seoul,dnsmasq-2.40,,false,1.00,2018-04-05T15:45:59Z,2015-01-05T19:49:37Z
91.103.105.82,ip-client.smart-com.ru.,RU,,,,false,1.00,2018-04-05T15:45:58Z,2015-01-05T19:49:57Z
61.203.131.220,ns.dmsjp.co.jp.,JP,,Microsoft DNS 6.1.7601 (1DB1446A),,false,1.00,2018-04-05T15:46:01Z,2015-01-05T19:50:16Z
12.132.115.10,,US,Indianola,,,false,1.00,2018-04-05T15:45:59Z,2015-01-05T19:52:27Z
5.98.21.178,host178-21-static.98-5-b.business.telecomitalia.it.,IT,,,,false,1.00,2018-04-05T15:45:59Z,2015-01-05T19:54:36Z
216.66.86.122,tserv1.prg1.he.net.,US,,PowerDNS Recursor 4.1.2 (built Mar 29 2018 13:07:01 by root@9386b10ab580),,true,1.00,2018-04-05T15:45:58Z,2015-01-05T19:59:33Z
61.222.64.144,ntcdns.novatech.com.tw.,TW,,,,false,1.00,2018-04-05T15:46:01Z,2015-01-05T20:00:02Z
178.20.112.23,powerthree.powerstation.it.,IT,,,,false,1.00,2018-04-05T15:45:59Z,2015-01-05T20:00:34Z
203.192.198.5,ns1.in2cable.com.,IN,Hanamkonda,PowerDNS Authoritative Server 3.3.2 (jenkins@autotest.powerdns.com built 20150501114209 mockbuild@),,true,1.00,2018-04-05T15:45:59Z,2015-01-05T20:01:41Z
216.104.104.250,216-104-104-250.eastlink.ca.,CA,Timmins,,,true,1.00,2018-04-05T15:45:59Z,2015-01-05T20:02:13Z
190.188.211.234,234-211-188-190.cab.prima.net.ar.,AR,La Plata,,,false,1.00,2018-04-05T15:46:00Z,2015-01-05T20:03:10Z
37.110.136.73,broadband-37-110-136-73.moscow.rt.ru.,RU,Moscow,,,false,1.00,2018-04-05T15:45:58Z,2015-01-05T20:05:12Z
210.187.186.178,dnssvr2.minconsult.com.,MY,Bukit Mertajam,,,false,1.00,2018-04-05T15:46:00Z,2015-01-05T20:07:41Z
185.49.56.30,dns1.tvsnet.it.,IT,Viterbo,PowerDNS Authoritative Server 3.3.1 (jenkins@autotest.powerdns.com built 20131217194128 mockbuild@),,true,1.00,2018-04-05T15:45:58Z,2015-01-05T20:08:10Z
91.117.103.227,227.103.117.91.static.reverse-mundo-r.com.,ES,,DNSServer,,false,0.86,2018-04-05T15:45:59Z,2015-01-05T20:09:02Z
77.240.101.18,77-240-101-18.eurosignal.cz.,CZ,Prague,,,false,1.00,2018-04-05T15:45:58Z,2015-01-05T20:09:10Z
94.244.136.179,94.244.136.179.nash.net.ua.,UA,Kiev,,,false,1.00,2018-04-05T15:45:59Z,2015-01-05T20:09:46Z
61.221.65.62,soft.telexper.com.tw.,TW,Taipei,,,false,0.86,2018-04-05T15:46:02Z,2015-01-05T20:09:47Z
8.26.1.3,,US,Orlando,dnsmasq-2.33,,true,0.69,2018-04-05T15:45:59Z,2015-01-05T20:10:42Z
185.20.60.89,mail.coreproducts.co.uk.,GB,,,,false,1.00,2018-04-05T15:45:59Z,2015-01-05T20:11:16Z
114.141.255.30,,KR,,unknown,,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:12:33Z
163.17.216.1,,TW,,9.9.4-RedHat-9.9.4-51.el7_4.2,,true,1.00,2018-04-05T15:46:04Z,2015-01-05T20:13:32Z
81.169.162.74,h2338414.stratoserver.net.,DE,Berlin,,,false,1.00,2018-04-05T15:46:00Z,2015-01-05T20:13:32Z
50.202.27.100,50-202-27-100-static.hfc.comcastbusiness.net.,US,Macomb,Version: recursive-main/18640994,,false,1.00,2018-04-05T15:46:00Z,2015-01-05T20:14:45Z
85.9.34.194,,RO,Bucharest,,,false,1.00,2018-04-05T15:46:00Z,2015-01-05T20:15:23Z
206.210.91.103,vs-ns1.verticalsol.com.,US,Wampum,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.93,2018-04-05T15:46:01Z,2015-01-05T20:16:35Z
119.81.87.4,4.57.5177.ip4.static.sl-reverse.com.,SG,Singapore,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:17:25Z
190.196.64.35,,CL,Santiago,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2018-04-05T15:46:01Z,2015-01-05T20:18:20Z
191.32.22.138,191.32.22.138.dynamic.adsl.gvt.net.br.,BR,Pato Branco,dnsmasq-2.40,,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:22:01Z
61.63.225.74,74-225.63.61-savecom.,TW,Taichung,dnsmasq-2.40,,true,0.97,2018-04-05T15:46:02Z,2015-01-05T20:22:50Z
46.18.200.154,mail.prokrasnodar.ru.,RU,Krasnodar,,,false,1.00,2018-04-05T15:46:01Z,2015-01-05T20:24:05Z
64.29.77.253,ohia.pacificprotech.com.,US,Waianae,9.10.2-P4,,true,1.00,2018-04-05T15:46:04Z,2015-01-05T20:24:05Z
203.116.51.194,,SG,Singapore,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:25:18Z
41.224.242.251,,TN,Sfax,dnsmasq-2.23,,true,0.97,2018-04-05T15:46:01Z,2015-01-05T20:26:45Z
93.159.130.1,net-93-159-130-1.connected.pl.,PL,Krakow,,,false,1.00,2018-04-05T15:46:01Z,2015-01-05T20:28:00Z
190.149.213.17,17.213.149.190.static.intelnet.net.gt.,GT,Guatemala City,dnsmasq-2.52,,false,1.00,2018-04-05T15:46:03Z,2015-01-05T20:28:01Z
216.230.130.157,157.130.static.intelnet.net.gt.,GT,,dnsmasq-2.52,,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:29:07Z
37.204.135.70,broadband-37.204-135-70.moscow.rt.ru.,RU,Moscow,dnsmasq-2.40,,false,0.86,2018-04-05T15:46:01Z,2015-01-05T20:29:11Z
114.47.60.152,114-47-60-152.dynamic-ip.hinet.net.,TW,,dnsmasq-2.52,,false,0.07,2018-04-05T15:46:04Z,2015-01-05T20:30:01Z
213.129.111.10,10.111.129.213-pppoe-static.uvttk.ru.,RU,Rossosh',ZyWALL DNS,,false,1.00,2018-04-05T15:46:03Z,2015-01-05T20:31:06Z
203.45.93.212,yufeng3.lnk.telstra.net.,AU,Ipswich,unknown,,false,0.97,2018-04-05T15:46:05Z,2015-01-05T20:32:09Z
185.15.134.23,,PL,,,,false,0.93,2018-04-05T15:46:02Z,2015-01-05T20:32:45Z
78.100.99.171,,QA,Doha,Microsoft DNS 6.0.6002 (1772487D),,false,1.00,2018-04-05T15:46:03Z,2015-01-05T20:32:58Z
190.248.156.2,cable190-248-156-2.une.net.co.,CO,Medellín,,,false,1.00,2018-04-05T15:46:04Z,2015-01-05T20:33:15Z
178.32.14.253,extranet.lns-group.com.,FR,,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:35:20Z
71.126.135.85,mail.pharrnet.com.,US,Upper Marlboro,,,false,0.86,2018-04-05T15:46:02Z,2015-01-05T20:35:37Z
213.235.20.105,,GB,Exeter,,,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:35:37Z
76.216.76.97,adsl-76-216-76-97.dsl.crchtx.sbcglobal.net.,US,,,,false,0.90,2018-04-05T15:46:03Z,2015-01-05T20:36:33Z
217.77.213.1,ns.nap.mk.ua.,UA,,,,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:37:54Z
178.79.166.40,ns2.infotell-telecom.com.,GB,London,Served by PowerDNS - http://www.powerdns.com,,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:37:55Z
212.77.167.141,,DE,,dnsmasq-2.45,,true,1.00,2018-04-05T15:46:02Z,2015-01-05T20:38:04Z
111.119.24.247,cachedns.sin.llnw.net.,JP,,9.9.8-P3,,false,1.00,2018-04-05T15:46:04Z,2015-01-05T20:39:15Z
220.133.172.52,220-133-172-52.HINET-IP.hinet.net.,TW,Taipei,dnsmasq-2.48,,false,1.00,2018-04-05T15:46:05Z,2015-01-05T20:40:26Z
209.59.102.134,stats.cwantigua.com.,AG,St John's,,,false,0.86,2018-04-05T15:46:06Z,2015-01-05T20:40:27Z
37.187.81.168,168.ip-37-187-81.eu.,FR,,9.8.4-rpz2+rl005.12-P1,,true,1.00,2018-04-05T15:46:03Z,2015-01-05T20:42:37Z
65.223.219.25,,US,Toms River,,,false,0.97,2018-04-05T15:46:03Z,2015-01-05T20:43:15Z
59.7.13.87,,KR,Seoul,Cyber World Leader Kornet!,,false,1.00,2018-04-05T15:46:05Z,2015-01-05T20:43:34Z
217.30.129.231,wrc-mgm-3.dialog.net.pl.,PL,,9.9.5-9+deb8u15-Debian,,false,1.00,2018-04-05T15:46:02Z,2015-01-05T20:43:53Z
175.136.239.6,hq.federalpower.com.my.,MY,Sungai Buloh,,,false,1.00,2018-04-05T15:46:05Z,2015-01-05T20:46:09Z
92.242.126.30,omega-enk.donbass.com.,UA,Donetsk,,,false,1.00,2018-04-05T15:46:03Z,2015-01-05T20:46:09Z
83.19.222.58,duk58.internetdsl.tpnet.pl.,PL,,,,false,1.00,2018-04-05T15:46:03Z,2015-01-05T20:46:33Z
113.198.151.3,,KR,,none,,false,0.97,2018-04-05T15:46:05Z,2015-01-05T20:48:59Z
213.212.145.2,2.145.212.213.static.aries.it.,IT,,PowerDNS Recursor 3.7.3 (jenkins@autotest.powerdns.com built 20150609121259 root@autotest.powerdns.com),,false,1.00,2018-04-05T15:46:03Z,2015-01-05T20:49:00Z
116.212.204.140,,AU,Perth,,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T20:52:18Z
210.90.210.210,,KR,,,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T20:53:15Z
193.192.250.2,,CH,,,,false,1.00,2018-04-05T15:46:04Z,2015-01-05T20:55:01Z
64.5.52.69,45.34.0540.static.theplanet.com.,US,Dallas,,,false,1.00,2018-04-05T15:46:04Z,2015-01-05T20:55:19Z
109.164.199.201,201.199.164.109.static.wline.lns.sme.cust.swisscom.ch.,CH,Zurich,dnsmasq-2.48,,false,0.93,2018-04-05T15:46:03Z,2015-01-05T20:56:20Z
201.247.58.158,,SV,San Salvador,dnsmasq-2.52,,false,1.00,2018-04-05T15:46:05Z,2015-01-05T20:57:36Z
185.6.126.25,,RU,Serpukhov,,,false,1.00,2018-04-05T15:46:04Z,2015-01-05T20:59:07Z
61.93.67.151,061093067151.ctinets.com.,HK,Central,dnsmasq-2.40,,true,0.93,2018-04-05T15:46:05Z,2015-01-05T20:59:08Z
210.245.92.102,mail.sosvietnam.org.,VN,Hanoi,,,false,1.00,2018-04-05T15:46:07Z,2015-01-05T20:59:26Z
95.167.165.89,ns.goodnet.su.,RU,Moscow,9.9.5-9+deb8u15-Debian,,false,0.97,2018-04-05T15:46:05Z,2015-01-05T20:59:36Z
61.238.128.224,061238128224.ctinets.com.,HK,Central,,,true,0.55,2018-04-05T15:46:06Z,2015-01-05T20:59:46Z
210.232.97.146,ftp.ysmart.co.jp.,JP,,,,false,1.00,2018-04-05T15:46:08Z,2015-01-05T21:00:01Z
92.223.131.110,92-223-131-110.ip274.fastwebnet.it.,IT,Milan,,,false,1.00,2018-04-05T15:46:05Z,2015-01-05T21:00:12Z
217.14.164.35,rns2.marcant.net.,DE,,PowerDNS Recursor 3.7.4 (jenkins@autotest.powerdns.com built 20170116105348 mockbuild@buildvm-32.phx2.fedoraproject.org),,false,1.00,2018-04-05T15:46:05Z,2015-01-05T21:01:53Z
50.202.27.98,50-202-27-98-static.hfc.comcastbusiness.net.,US,Macomb,Version: recursive-main/18640994,,false,0.97,2018-04-05T15:46:05Z,2015-01-05T21:02:40Z
201.244.11.81,static-201-244-11-81.static.etb.net.co.,CO,,,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:03:54Z
149.255.26.67,ip-149.255.26.67.zelenaya.net.,RU,Stavropol,9.2.4,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:06:31Z
220.99.97.217,,JP,Hiroshima,,,false,1.00,2018-04-05T15:46:08Z,2015-01-05T21:06:36Z
66.214.138.178,66-214-138-178.static.gldl.ca.charter.com.,US,Pasadena,dnsmasq-2.76,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:08:00Z
176.196.53.70,176-196-53-70.goodline.info.,RU,Kemerovo,,,false,0.93,2018-04-05T15:46:05Z,2015-01-05T21:09:00Z
201.232.11.70,static-adsl201-232-11-70.epm.net.co.,CO,Medellín,,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:09:36Z
217.160.128.203,ainaca.com.,DE,,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T15:46:05Z,2015-01-05T21:10:06Z
217.170.128.27,ftp.crux.no.,NO,Oslo,,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:12:27Z
217.75.213.19,u217-75-213-19.static.grapesc.cz.,CZ,Chomutov,,,false,1.00,2018-04-05T15:46:05Z,2015-01-05T21:13:48Z
82.73.113.94,5249715E.cm-4-2b.dynamic.ziggo.nl.,NL,Lemmer,,,false,0.34,2018-04-05T15:46:05Z,2015-01-05T21:14:41Z
201.247.58.122,,SV,San Salvador,dnsmasq-2.52,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:15:25Z
200.95.144.138,ns3cva.cablemas.net.mx.,MX,,,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:16:21Z
186.120.170.6,mail.bionuclear.com.do.,DO,Santo Domingo,,,false,1.00,2018-04-05T15:46:08Z,2015-01-05T21:17:52Z
93.123.153.219,client153-219.infolink.ru.,RU,Shelkovo,,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:18:56Z
217.133.251.10,217-133-251-10.static.clienti.tiscali.it.,IT,,dnsmasq-2.45,,false,0.86,2018-04-05T15:46:06Z,2015-01-05T21:19:51Z
216.240.176.187,sdtc.ar01.fa2-77.host58.23350.americanis.net.,US,San Diego,,,false,1.00,2018-04-05T15:46:07Z,2015-01-05T21:20:41Z
41.224.242.195,,TN,Sfax,dnsmasq-2.23,,false,0.97,2018-04-05T15:46:07Z,2015-01-05T21:21:01Z
188.64.222.106,msch99.td-net.ru.,RU,,,,false,0.97,2018-04-05T15:46:08Z,2015-01-05T21:21:40Z
46.47.199.231,,RU,St Petersburg,dnsmasq-2.48,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:21:44Z
217.195.211.116,,RU,Tyumen,tyumen,,false,1.00,2018-04-05T15:46:07Z,2015-01-05T21:23:49Z
64.139.137.66,colo.traci.net.,US,Boynton Beach,,,false,1.00,2018-04-05T15:46:07Z,2015-01-05T21:24:06Z
203.161.90.162,mail2.passmore.com.au.,AU,Mount Lawley,DNS,,false,1.00,2018-04-05T15:46:09Z,2015-01-05T21:24:39Z
151.236.4.166,166-4-236-151.static.edis.at.,AT,,dnsmasq-2.62,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:25:00Z
204.11.104.171,,US,Oakland,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2018-04-05T15:46:07Z,2015-01-05T21:25:36Z
213.91.164.98,213-91-164-98.ip.btc-net.bg.,BG,,,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:26:04Z
203.167.92.254,MASAYA.home-harbor.net.,PH,Makati City,,,false,1.00,2018-04-05T15:46:09Z,2015-01-05T21:26:08Z
61.79.61.203,,KR,Yongdang,dnsmasq-2.33,,false,1.00,2018-04-05T15:46:08Z,2015-01-05T21:27:10Z
81.167.194.172,mx1.drammen.it.,NO,Reistad,,,false,1.00,2018-04-05T15:46:06Z,2015-01-05T21:27:17Z
61.194.224.62,3dns-o-1.cnosk.jp.,JP,Tokyo,,,false,0.97,2018-04-05T15:46:10Z,2015-01-05T21:27:29Z
220.73.172.45,,KR,,unknown,,false,0.97,2018-04-05T15:46:10Z,2015-01-05T21:28:09Z
89.109.41.151,89-109-41-151.static.mts-nn.ru.,RU,Nizhniy Novgorod,,,false,1.00,2018-04-05T15:46:07Z,2015-01-05T21:28:21Z
121.167.113.112,,KR,Seoul,dnsmasq-2.38,,false,0.97,2018-04-05T15:46:09Z,2015-01-05T21:30:19Z
83.144.67.34,83-144-67-34.static.chello.pl.,PL,Pszczyna,9.9.6-P1,,false,1.00,2018-04-05T15:46:07Z,2015-01-05T21:30:39Z
62.168.148.195,148-195.sandnet.se.,SE,Sandviken,ZyWALL DNS,,false,1.00,2018-04-05T15:46:07Z,2015-01-05T21:30:45Z
203.98.87.18,ns1.internet.net.au.,AU,,,,false,1.00,2018-04-05T15:46:10Z,2015-01-05T21:31:19Z
200.95.144.154,200.95.144.154.static.cableonline.com.mx.,MX,,9.7.0-P1,,false,1.00,2018-04-05T15:46:08Z,2015-01-05T21:31:20Z
58.176.226.245,058176226245.ctinets.com.,HK,Central,dnsmasq-2.40,,true,0.93,2018-04-05T15:46:08Z,2015-01-05T21:32:13Z
203.146.251.32,,TH,,,,false,0.97,2018-04-05T15:46:09Z,2015-01-05T21:33:19Z
5.145.112.193,,IR,,,,false,0.97,2018-04-05T15:46:09Z,2015-01-05T21:33:51Z
213.56.165.33,mailhost.lti-informatique.com.,FR,,,,false,1.00,2018-04-05T15:46:09Z,2015-01-05T21:34:10Z
185.48.56.39,sinarohost-1.safedns.com.,NL,Meppel,,,false,0.97,2018-04-05T15:46:07Z,2015-01-05T21:36:13Z
94.156.166.27,94-156-166-27.sarnica.net.,BG,Sofia,,,false,0.97,2018-04-05T15:46:11Z,2015-01-05T21:36:56Z
210.4.100.66,rdns66.convergeict.com.,PH,,ZyWALL DNS,,false,0.69,2018-04-05T15:46:11Z,2015-01-05T21:37:15Z
171.25.167.82,,RU,St Petersburg,,,false,1.00,2018-04-05T15:46:08Z,2015-01-05T21:39:36Z
202.9.97.120,,MY,Petaling Jaya,,,false,1.00,2018-04-05T15:46:10Z,2015-01-05T21:40:33Z
66.187.166.250,250.166.187.66.static.Dasia.Net.,US,Monroe,,,false,1.00,2018-04-05T15:46:08Z,2015-01-05T21:40:55Z
186.103.170.59,186-103-170-59.static.tie.cl.,CL,Molina,dnsmasq-2.76,,false,1.00,2018-04-05T15:46:09Z,2015-01-05T21:42:17Z
209.166.146.156,,US,Apollo,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2018-04-05T15:46:09Z,2015-01-05T21:43:13Z
217.196.211.148,mail.jeseniknadodrou.cz.,CZ,Studenka,,,false,1.00,2018-04-05T15:46:08Z,2015-01-05T21:43:48Z
184.2.232.2,ns1.smyth.net.,US,Marion,BIND,,true,1.00,2018-04-05T15:46:09Z,2015-01-05T21:43:49Z
59.120.78.165,59-120-78-165.HINET-IP.hinet.net.,TW,Taichung,,,false,1.00,2018-04-05T15:46:11Z,2015-01-05T21:43:54Z
209.23.112.230,,US,Schenectady,dnsmasq-2.45,,true,1.00,2018-04-05T15:46:09Z,2015-01-05T21:44:19Z
66.206.167.2,dns2.corpwest.com.,US,San Jose,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6_9.5,,false,1.00,2018-04-05T15:46:09Z,2015-01-05T21:46:27Z
202.139.96.50,,AU,Brisbane,,,false,1.00,2018-04-05T15:46:11Z,2015-01-05T21:46:29Z
203.45.93.155,bmdcon94.lnk.telstra.net.,AU,Bray Park,dnsmasq-2.55,,false,1.00,2018-04-05T15:46:13Z,2015-01-05T21:46:38Z
58.176.240.50,058176240050.ctinets.com.,HK,Central,dnsmasq-2.40,,true,1.00,2018-04-05T15:46:10Z,2015-01-05T21:47:39Z
91.138.235.127,static091138235127.access.hol.gr.,GR,Athens,,,false,1.00,2018-04-05T15:46:12Z,2015-01-05T21:47:56Z
58.65.241.89,,ID,Jakarta,,,false,0.97,2018-04-05T15:46:11Z,2015-01-05T21:49:13Z
87.252.254.174,leased-line-87-252-254-174.telecom.by.,BY,,,,false,1.00,2018-04-05T15:46:09Z,2015-01-05T21:49:23Z
118.34.104.210,,KR,Daejeon,dnsmasq-2.38,,false,1.00,2018-04-05T15:46:11Z,2015-01-05T21:50:31Z
203.196.92.55,jasonrundell.dsl.highway1.net.au.,AU,Baulkham Hills,,,true,1.00,2018-04-05T15:46:11Z,2015-01-05T21:50:35Z
212.100.152.82,,RU,Moscow,,,false,0.90,2018-04-05T15:46:10Z,2015-01-05T21:50:56Z
118.163.52.143,118-163-52-143.HINET-IP.hinet.net.,TW,Zhubei,,,false,1.00,2018-04-05T15:46:12Z,2015-01-05T21:51:07Z
81.211.101.154,diserver.dorinda-invest.ru.,RU,St Petersburg,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2018-04-05T15:46:10Z,2015-01-05T21:52:26Z
190.248.86.117,cable190-248-86-117.une.net.co.,CO,Medellín,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T15:46:10Z,2015-01-05T21:53:09Z
78.8.204.178,static-78-8-204-178.ssp.dialog.net.pl.,PL,Głogów,,,false,1.00,2018-04-05T15:46:10Z,2015-01-05T21:56:51Z
95.110.165.232,host232-165-110-95.serverdedicati.aruba.it.,IT,Arezzo,,,false,1.00,2018-04-05T15:46:10Z,2015-01-05T21:58:06Z
